muni,index,nm3,nm4,ku,un_nnkp,zn_nnkp,c_uzpf_nnkp,index_po,un_po,bu_po,addr,r_num,o_num,parcel_nuk,est,p_style,author,protectet_unit,ownership_type,adresa,gps_latitude,gps_longitude,geom,route_in_500m,n_tracks_in_500,closest_track,closest_track_m,google_street_view,nearest_route_point,dmo_name,cat,marker_color,muni1,wine_region_tokaj_mun_network,zemplin_geopark,se,nw,idn3,cat_en,cat_rank,cat_rank_en
Košice,1049,Košice I,Košice 1-Ťahanovce,Ťahanovce,KOSTOL,farský kostol sv.Anny,447,1,KOSTOL,r.k.sv.Anny,Ťahanovská ul.,2900,2900,1/1,1850,klasicizmus neskorý,Belágh Jozef,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Ťahanovská ul. 2900, Košice 1-Ťahanovce, Okres Košice I",48.7581919,21.2570433,0101000020E6100000EA27F796CD413540CA4BA36E0C614840,"{""(27.20m)  5719 Ťahanovce – Družstevná pri Hornáde""}",1, 5719 Ťahanovce – Družstevná pri Hornáde,27.20,"http://maps.google.com/maps?q=&layer=c&cbll=48.7581919,21.2570433&cbp=11,0,0,0,0","48.7582026422024,21.2567994743586",OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,551,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KOSTOL S AREÁLOM,Dóm sv.Alžbety,1117,2,KAPLNKA,r.k.sv.Michala,Hlavné nám.,2,4,2/1,2.pol.14.st.,gotika,Sztehlo O.(r.1902-04),MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavné nám. 4, Košice 1-Staré Mesto, Okres Košice I",48.7219281,21.2573184,0101000020E6100000B7A8609EDF4135401EC8D523685C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7219281,21.2573184&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,560,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KOSTOL,kalvínsky kostol,1127,1,KOSTOL,ref.,Hrnčiarska ul.,930,7B,957,1805-1811,klasicizmus,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hrnčiarska ul. 7B, Košice 1-Staré Mesto, Okres Košice I",48.7225695,21.2600851,0101000020E610000049ADE6EF9442354025CB49287D5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7225695,21.2600851&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,339,Košice I,Košice 1-Kavečany,Kavečany,KOSTOL,kostol sv.Petra a Pavla,4114,1,KOSTOL,r.k.sv.Petra a Pavla,NULL,211,0,1,1783,barok neskorý,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Kavečany 0, Okres Košice I",48.7754724,21.2058968,0101000020E6100000DF5916A7B5343540AE79FAAD42634840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7754724,21.2058968&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1050,Košice II,Košice 2-Lorinčík,Lorinčík,KOSTOL,filiálny kostol sv.Vavrinca,4115,1,KOSTOL,r.k.sv.Vavrinca,NULL,62,62,1,1813,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 2-Lorinčík 62, Okres Košice II",48.6894436,21.1923378,0101000020E6100000DBC8D00C3D313540DF3719B03F584840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6894436,21.1923378&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1052,Košice II,Košice 2-Poľov,Poľov,KOSTOL,farský kostol sv.Michala ,4130,1,KOSTOL,r.k.sv.Michala archanjela ,NULL,301,0,1,1822,klasicizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 2-Poľov 0, Okres Košice II",48.6463954,21.2013965,0101000020E6100000640795B88E33354076A49F15BD524840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6463954,21.2013965&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1056,Košice II,Košice 2-Šaca,Šaca,KOSTOL,kostol Nanebovzat.Panny Márie,4129,1,KOSTOL,r.k.Nanebovzatia Panny Márie,Kvetná ul.,651,651,1,pred 1275,gotika,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Kvetná ul. 651, Košice 2-Šaca, Okres Košice II",48.6366466,21.1688794,0101000020E6100000D6F72BAE3B2B3540070EC3A27D514840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6366466,21.1688794&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1067,Košice IV,Košice 4-Juh,Južné Mesto,KOSTOL,Kráľovnej pokoja,1136,1,KOSTOL,r.k.Panny Márie Kráľovnej pokoja,Milosrdenstva ul.,435,31,1524,1930-1939,funkcionalizmus,Klein S.,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Milosrdenstva ul. 31, Košice 4-Juh, Okres Košice IV",48.7092508,21.2570841,0101000020E610000054D27943D0413540B754EFBAC85A4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7092508,21.2570841&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,557,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KOSTOL,evanjelický kostol,1125,1,KOSTOL,ev.a.v.,Mlynská ul.,873,23,1035/1,1804-1816,klasicizmus,Kitzling J.A.,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Mlynská ul. 23, Košice 1-Staré Mesto, Okres Košice I",48.7215195,21.2620584,0101000020E610000060A461421643354090F63FC05A5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7215195,21.2620584&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,792,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KOSTOL,kostol Krista Kráľa,3471,1,KOSTOL,r.k.Krista Kráľa,Moyzesova ul.,1048,10,283,1930,funkcionalizmus,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Moyzesova ul. 10, Košice 1-Staré Mesto, Okres Košice I",48.7251083,21.2513939,0101000020E6100000F5E9C2595B40354072474959D05C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7251083,21.2513939&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,561,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KOSTOL,chrám Narod.Presv.Bohorodičky,1134,1,KOSTOL,gr.k.Narodenia Panny Márie,Moyzesova ul.,"1028,st.č.575",40,372,1882-1886,novoromanika,"Kolatsek V.(projekt),Schmiedt Ľ.(stav.)",MPR,Vlastníctvo cirkvi a cirk. organizácií,"Moyzesova ul. 40, Košice 1-Staré Mesto, Okres Košice I",48.7206047,21.2517614,0101000020E61000002A65636F7340354005EC59C63C5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7206047,21.2517614&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1051,Košice II,Košice 2-Myslava,Myslava,KOSTOL,sv.Bartolomeja,4116,1,KOSTOL,r.k.sv.Bartolomeja,Myslavská ul.,510,115,1,pred 1382,barok klasicizujúci,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Myslavská ul. 115, Košice 2-Myslava, Okres Košice II",48.7062921,21.2112045,0101000020E61000009E44847F113635402A768FC7675A4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7062921,21.2112045&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1134,Košice IV,Košice 4-Šebastovce,Šebastovce,KOSTOL,filiálny kostol sv.Jána Krst.,4123,1,KOSTOL,r.k.sv.Jána Krstiteľa,Repíková ul.,38,38,1/1,pol.13.st.,romanika,Repaszky Michal(1864),NULL,Vlastníctvo cirkvi a cirk. organizácií,"Repíková ul. 38, Košice 4-Šebastovce, Okres Košice IV",48.6554176,21.2663724,0101000020E61000009A8E4AFB30443540859C52B9E4534840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6554176,21.2663724&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1057,Košice III,Košice 3-Košická Nová Ves,Košická Nová Ves,KOSTOL,farský kostol sv.Ladislava,4117,1,KOSTOL,r.k.sv.Ladislava,Sv.Ladislava ul.,116,0,1,1297,gotika,Wirth Jozef(prestavba 1925-29),NULL,Vlastníctvo cirkvi a cirk. organizácií,"Sv.Ladislava ul. 0, Košice 3-Košická Nová Ves, Okres Košice III",48.7294882,21.3005834,0101000020E610000072B8A008F34C3540B1E88CDE5F5D4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7294882,21.3005834&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,1129,Košice IV,Košice 4-Krásna,Krásna,KOSTOL,kostol sv.Cyrila a Metoda,425,1,KOSTOL,r.k.sv.Cyrila a Metoda,Žiacka ul.,NULL,1,5001,1934-35,novoromanika,Harminc M.M.,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Žiacka ul. 1, Košice 4-Krásna, Okres Košice IV",48.6710795,21.318684,0101000020E61000002BC24D46955135400DC2DCEEE5554840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6710795,21.318684&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,552,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KOSTOL S AREÁLOM,Dóm sv.Alžbety,1117,3,VEŽA MESTSKÁ,sv.Urbana,Hlavné nám.,3,2,3/1,15.st.,gotika,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavné nám. 2, Košice 1-Staré Mesto, Okres Košice I",48.7219281,21.2573184,0101000020E6100000B7A8609EDF4135401EC8D523685C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7219281,21.2573184&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Košice,553,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KOSTOL S AREÁLOM,Dóm sv.Alžbety,1117,4,TABUĽA PAMÄTNÁ,Rákoczi František II.,Hlavné nám.,NULL,3,1/1,NULL,bez slohových znakov,"Löffler V.,Sipos V.",MPR,Samospráva miest a obcí,"Hlavné nám. 3, Košice 1-Staré Mesto, Okres Košice I",48.7206469,21.2581752,0101000020E610000065A318C5174235405DBB59283E5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7206469,21.2581752&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kostoly,#3cb44b,NULL,NULL,NULL,NULL,NULL,NULL,Churches,6,(6) Churches
Brehov,78,Trebišov,Brehov,Brehov,KLÁŠTOR MINORITOV,minoritský kláštor,13,2,KOSTOL,r.k.sv.Františka z Assisi,NULL,31,31,1/2,1767-1769,barok,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Brehov 31, Okres Trebišov",48.4872876,21.819578,0101000020E6100000668522DDCFD1354088DFA8705F3E4840,"{""(71.46m)  51 Zemplínska cyklomagistrála""}",1, 51 Zemplínska cyklomagistrála,71.46,"http://maps.google.com/maps?q=&layer=c&cbll=48.4872876,21.819578&cbp=11,0,0,0,0","48.4868750721216,21.8197350483388",NULL,Kláštory,#469990,Brehov,False,True,True,NULL,811,Monasteries,17,(17) Monasteries
Košice,404,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,44,POMNÍK S BUSTOU A RELIÉFOM,Rumann Ján Dr.,NULL,NULL,NULL,1390/1,okolo 1923,moderna,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Brehov,77,Trebišov,Brehov,Brehov,KLÁŠTOR MINORITOV,minoritský kláštor,13,1,KLÁŠTOR MINORITOV,NULL,NULL,31,31,1/1,1767-1769,barok,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Brehov 31, Okres Trebišov",48.4872876,21.819578,0101000020E6100000668522DDCFD1354088DFA8705F3E4840,"{""(71.46m)  51 Zemplínska cyklomagistrála""}",1, 51 Zemplínska cyklomagistrála,71.46,"http://maps.google.com/maps?q=&layer=c&cbll=48.4872876,21.819578&cbp=11,0,0,0,0","48.4868750721216,21.8197350483388",NULL,Kláštory,#469990,Brehov,False,True,True,NULL,811,Monasteries,17,(17) Monasteries
Trebišov,1862,Trebišov,Trebišov,Trebišov,KLÁŠTOR PAVLÍNOV,pavlínsky kláštor,4,1,KONVENT,pavlínsky,Štefánika M.R. ul.,252,59,3819/2,1502,renesancia,NULL,NULL,Samospráva miest a obcí,"Štefánika M.R. ul. 59, Trebišov, Okres Trebišov",48.6225539,21.7207831,0101000020E61000006E02C23D85B83540A63FA0D8AF4F4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6225539,21.7207831&cbp=11,0,0,0,0",NULL,NULL,Kláštory,#469990,Trebišov,True,False,NULL,NULL,811,Monasteries,17,(17) Monasteries
Trebišov,1863,Trebišov,Trebišov,Trebišov,KLÁŠTOR PAVLÍNOV,pavlínsky kláštor,4,2,KOSTOL,r.k.Navštívenia Panny Márie,Štefánika M.R. ul.,665,63,3820/1,2.pol.13.st.,gotika,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Štefánika M.R. ul. 63, Trebišov, Okres Trebišov",48.6221373,21.720583,0101000020E6100000B70DA32078B83540958FEE31A24F4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6221373,21.720583&cbp=11,0,0,0,0",NULL,NULL,Kláštory,#469990,Trebišov,True,False,NULL,NULL,811,Monasteries,17,(17) Monasteries
Košice,514,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR URŠULÍNIEK,uršulínsky kláštor,1094,1,KLÁŠTOR URŠULÍNIEK,r.k.sv.Michala,Hlavná ul.,36,66,63,1706,barok,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 66, Košice 1-Staré Mesto, Okres Košice I",48.7222651,21.2566634,0101000020E610000086144DB1B441354066C5CB2E735C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7222651,21.2566634&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,509,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR PREMONŠTRÁTOV,premonštrátsky kláštor,1093,2,KOSTOL,r.k.sv.Trojice,Hlavná ul.,3395,67,798,1671-1684,barok raný,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 67, Košice 1-Staré Mesto, Okres Košice I",48.7259416,21.2554467,0101000020E6100000025F76F464413540286783A7EB5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7259416,21.2554467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,511,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR PREMONŠTRÁTOV,premonštrátsky kláštor,1093,4,TABUĽA PAMÄTNÁ,Záborský Jonáš,Hlavná ul.,90,67,797,1926,moderna,Pospíšil Jozef,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 67, Košice 1-Staré Mesto, Okres Košice I",48.7259416,21.2554467,0101000020E6100000025F76F464413540286783A7EB5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7259416,21.2554467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,508,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR PREMONŠTRÁTOV,premonštrátsky kláštor,1093,1,KLÁŠTOR PREMONŠTRÁTOV,"chodbový,radový",Hlavná ul.,90,67,"796,797",po 1654,barok raný,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 67, Košice 1-Staré Mesto, Okres Košice I",48.7259416,21.2554467,0101000020E6100000025F76F464413540286783A7EB5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7259416,21.2554467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,512,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR PREMONŠTRÁTOV,premonštrátsky kláštor,1093,5,TABUĽA PAMÄTNÁ,1.košická univerzita,Hlavná ul.,90,67,798,1978,bez slohových znakov,Groma Alfonz,MPR,Samospráva miest a obcí,"Hlavná ul. 67, Košice 1-Staré Mesto, Okres Košice I",48.7259416,21.2554467,0101000020E6100000025F76F464413540286783A7EB5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7259416,21.2554467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,530,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,7,SOCHA-KÓPIA-VSA,sv.Margita Antiochijská,Hlavná ul.,NULL,89,769,1985,NULL,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,529,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,6,SOCHA-KÓPIA-VSA,sv.Klára,Hlavná ul.,NULL,89,769,1985,NULL,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,528,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,5,SOCHA-VSA,Panna Mária,Hlavná ul.,NULL,89,769,1724,barok,Grimming Simon,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,524,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,1,KONVENT FRANTIŠKÁNOV,NULL,Hlavná ul.,150,89,768,kon.14.st.,barok,Salzgeber A. (1764-65),MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,525,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,2,KOSTOL,r.k.sv.Antona Paduánskeho,Hlavná ul.,NULL,89,769,pred 1405,gotika,"Tornyossy T., Šimon",MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,533,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,10,RELIÉF-VSA,Ukrižovanie Krista,Hlavná ul.,NULL,89,769,okolo 1405,gotika,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,531,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,8,SOCHA-VSA,sv.František z Assisi,Hlavná ul.,NULL,89,769,1724,barok,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,534,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,11,RELIÉF-VSA,Bičovanie Krista,Hlavná ul.,NULL,89,769,okolo 1405,gotika,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,535,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,12,RELIÉF-VSA,Korunovanie Krista tŕním,Hlavná ul.,NULL,89,769,okolo 1405,gotika,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,526,Košice I,Košice 1-Staré Mesto,Stredné Mesto,KLÁŠTOR FRANTIŠKÁNOV,františkánsky kláštor,1100,3,TABUĽA PAMÄTNÁ,obete fašizmu,Hlavná ul.,79,89,768,1970,NULL,Račko Arpád,MPR,Samospráva miest a obcí,"Hlavná ul. 89, Košice 1-Staré Mesto, Okres Košice I",48.7242184,21.2564467,0101000020E6100000C9AAAD7DA6413540AA944330B35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7242184,21.2564467&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
Košice,1130,Košice IV,Košice 4-Krásna,Krásna,KLÁŠTOR BENEDIKTÍNOV,Benediktínske opátstvo,3621,1,KLÁŠTOR BENEDIKTÍNOV,prezentované,NULL,NULL,NULL,5137 (st.1643/1),40.r.12.st.,gotika,NULL,NULL,Poľnohosp. družstvo,"Košice 4-Krásna, Okres Košice IV",48.6721939,21.2852454,0101000020E61000009E55B0D7054935400D8920730A564840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6721939,21.2852454&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kláštory,#469990,NULL,NULL,NULL,NULL,NULL,NULL,Monasteries,17,(17) Monasteries
