index,from_a,to_b,route_time,route_km,operating,alter_from_a,alter_to_b,tv_line,uo_from_ke,km,mini,rank_dur_ke,uo_duration,rank_abc_tv,sector,inner_sector,district,geopark,tvc,sector_from_hex,json_sector,json_sector_to,inner_sector_to,to_district,to_geopark
0,"Geča,,Jednota","Belža,,rázc.",30 min,18 km,TRUE,Geča,Belža,NULL,NULL,18,30,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Čaňa,,centrum",5 min,3 km,TRUE,Geča,Čaňa,NULL,NULL,3,5,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota",Gyňov,10 min,6 km,TRUE,Geča,Gyňov,NULL,NULL,6,10,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Kechnec,,č.d.147",22 min,15 km,TRUE,Geča,Kechnec,NULL,NULL,15,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Kokšov-Bakša,,kostol",10 min,6 km,TRUE,Geča,Kokšov-Bakša,NULL,NULL,6,10,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Košice,,Podnikateľská",11 min,6 km,TRUE,Geča,Košice,NULL,NULL,6,11,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Geča,,Jednota","Seňa,,kostol",21 min,14 km,TRUE,Geča,Seňa,NULL,NULL,14,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Skároš,,konečná",16 min,9 km,TRUE,Geča,Skároš,NULL,NULL,9,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Trstené pri Hornáde,,OcÚ",9 min,10 km,TRUE,Geča,Trstené pri Hornáde,NULL,NULL,10,9,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Valaliky,Všechsvätých",3 min,1 km,TRUE,Geča,Valaliky,NULL,NULL,1,3,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Geča,,Jednota","Ždaňa,,Abovská",7 min,5 km,TRUE,Geča,Ždaňa,NULL,NULL,5,7,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Gyňov,"Čaňa,,č.d.179",8 min,4 km,TRUE,Gyňov,Čaňa,NULL,NULL,4,8,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Gyňov,"Geča,,Jednota",12 min,6 km,TRUE,Gyňov,Geča,NULL,NULL,6,12,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Gyňov,"Košice,,Podnikateľská",23 min,12 km,TRUE,Gyňov,Košice,NULL,NULL,12,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,Gyňov,"Skároš,,konečná",14 min,9 km,TRUE,Gyňov,Skároš,NULL,NULL,9,14,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Gyňov,"Trstené pri Hornáde,,OcÚ",25 min,18 km,TRUE,Gyňov,Trstené pri Hornáde,NULL,NULL,18,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Gyňov,"Valaliky,Všechsvätých",16 min,7 km,TRUE,Gyňov,Valaliky,NULL,NULL,7,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Gyňov,"Ždaňa,,Mýtna",9 min,5 km,TRUE,Gyňov,Ždaňa,NULL,NULL,5,9,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hraň,,č.d.146","Bohdanovce,,rázc.Niž.Čaj",1 hod 5 min,44 km,TRUE,Hraň,Bohdanovce,NULL,NULL,44,65,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hraň,,č.d.146","Brehov,,rázc.Biňov",9 min,4 km,TRUE,Hraň,Brehov,NULL,NULL,4,9,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Cejkov,,Jednota",22 min,12 km,TRUE,Hraň,Cejkov,NULL,NULL,12,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Čeľovce,,č.d.117",31 min,21 km,TRUE,Hraň,Čeľovce,NULL,NULL,21,31,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146","Egreš,,pri parku",34 min,23 km,TRUE,Hraň,Egreš,NULL,NULL,23,34,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146 2","Hrčeľ,,č.d.202 2",14 min,9 km,TRUE,Hraň,Hrčeľ,NULL,NULL,9,14,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146 2","Košice,,Važecká 1",1 hod 13 min,59 km,TRUE,Hraň,Košice,NULL,NULL,59,73,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Hraň,,č.d.146","Kožuchov,,OcÚ",10 min,11 km,TRUE,Hraň,Kožuchov,NULL,NULL,11,10,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146 2",Kysta 2,10 min,7 km,TRUE,Hraň,Kysta,NULL,NULL,7,10,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Ladmovce,,č.d.100 2",30 min,20 km,TRUE,Hraň,Ladmovce,NULL,NULL,20,30,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hraň,,č.d.146",Nižná Hutka,1 hod 10 min,50 km,TRUE,Hraň,Nižná Hutka,NULL,NULL,50,70,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hraň,,č.d.146","Nižný Žipov,,kostol",26 min,18 km,TRUE,Hraň,Nižný Žipov,NULL,NULL,18,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146","Novosad,,nákup.stred.",4 min,5 km,TRUE,Hraň,Novosad,NULL,NULL,5,4,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Sirník,,Stredisko obce",5 min,3 km,TRUE,Hraň,Sirník,NULL,NULL,3,5,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Slanec,,centrum",52 min,36 km,TRUE,Hraň,Slanec,NULL,NULL,36,52,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hraň,,č.d.146",Slanské N.Mesto,48 min,33 km,TRUE,Hraň,Slanské Nové Mesto,NULL,NULL,33,48,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hraň,,č.d.146","Stanča,,Hrunok",20 min,16 km,TRUE,Hraň,Stanča,NULL,NULL,16,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146","Streda n.Bodrog.,,CENTRUM 2",43 min,24 km,TRUE,Hraň,Streda nad Bodrogom,NULL,NULL,24,43,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Trebišov,,AS",22 min,20 km,TRUE,Hraň,Trebišov,NULL,NULL,20,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Hraň,,č.d.146 2","Veľaty,,cintorín 2",16 min,12 km,TRUE,Hraň,Veľaty,NULL,NULL,12,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Viničky,,rázc.Ladmovce 2",36 min,23 km,TRUE,Hraň,Viničky,NULL,NULL,23,36,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hraň,,č.d.146","Zemplín,,Župný dom",23 min,15 km,TRUE,Hraň,Zemplín,NULL,NULL,15,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hraň,,č.d.146","Zemplín.Nová Ves,Úpor,závory",19 min,15 km,TRUE,Hraň,Zemplínska Nová Ves,NULL,NULL,15,19,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146","Zemplín.Teplica,,ZŠ",41 min,28 km,TRUE,Hraň,Zemplínska Teplica,NULL,NULL,28,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146","Zemplín.Hradište,,rázc.",12 min,13 km,TRUE,Hraň,Zemplínske Hradište,NULL,NULL,13,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hraň,,č.d.146","Zemplín.Jastrabie,,č.d.186",8 min,6 km,TRUE,Hraň,Zemplínske Jastrabie,NULL,NULL,6,8,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hraň,,č.d.146","Zemplín.Branč,,č.d.1",7 min,8 km,TRUE,Hraň,Zemplínsky Branč,NULL,NULL,8,7,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hrčeľ,,č.d.202 2","Bohdanovce,,rázc.Niž.Čaj 1",58 min,39 km,TRUE,Hrčeľ,Bohdanovce,NULL,NULL,39,58,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hrčeľ,,č.d.202 1","Borša,,rázc.k žel.st. 2",27 min,22 km,TRUE,Hrčeľ,Borša,NULL,NULL,22,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hrčeľ,,č.d.202 1","Cejkov,,Jednota",25 min,12 km,TRUE,Hrčeľ,Cejkov,NULL,NULL,12,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Čeľovce,,č.d.117 2",21 min,16 km,TRUE,Hrčeľ,Čeľovce,NULL,NULL,16,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hrčeľ,,č.d.202 1","Čerhov,,pož.zbroj. 1",12 min,11 km,TRUE,Hrčeľ,Čerhov,NULL,NULL,11,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Egreš,,pri parku 2",24 min,18 km,TRUE,Hrčeľ,Egreš,NULL,NULL,18,24,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hrčeľ,,č.d.202 1","Hraň,,č.d.146 1",10 min,9 km,TRUE,Hrčeľ,Hraň,NULL,NULL,9,10,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 1",Kašov,18 min,8 km,TRUE,Hrčeľ,Kašov,NULL,NULL,8,18,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Košice,,Važecká 1",1 hod 8 min,50 km,TRUE,Hrčeľ,Košice,NULL,NULL,50,68,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Hrčeľ,,č.d.202 1",Kysta 1,5 min,2 km,TRUE,Hrčeľ,Kysta,NULL,NULL,2,5,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 1","Luhyňa,,rázc. 1",8 min,8 km,TRUE,Hrčeľ,Luhyňa,NULL,NULL,8,8,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 1",Malá Tŕňa,19 min,16 km,TRUE,Hrčeľ,Malá Tŕňa,NULL,NULL,16,19,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Nižný Žipov,,kostol 2",14 min,13 km,TRUE,Hrčeľ,Nižný Žipov,NULL,NULL,13,14,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hrčeľ,,č.d.202 1","Novosad,,nákup.stred. 1",10 min,4 km,TRUE,Hrčeľ,Novosad,NULL,NULL,4,10,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 1","Sirník,,Stredisko obce 1",13 min,12 km,TRUE,Hrčeľ,Sirník,NULL,NULL,12,13,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Slanec,,centrum 1",46 min,31 km,TRUE,Hrčeľ,Slanec,NULL,NULL,31,46,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hrčeľ,,č.d.202 2",Slanské N.Mesto 1,40 min,28 km,TRUE,Hrčeľ,Slanské Nové Mesto,NULL,NULL,28,40,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Hrčeľ,,č.d.202 1","Slovenské N.Mesto,,č.d.65/152 2",22 min,19 km,TRUE,Hrčeľ,Slovenské Nové Mesto,NULL,NULL,19,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Stanča,,Hrunok 2",8 min,11 km,TRUE,Hrčeľ,Stanča,NULL,NULL,11,8,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hrčeľ,,č.d.202 1","Streda n.Bodrog.,,CENTRUM 1",36 min,28 km,TRUE,Hrčeľ,Streda nad Bodrogom,NULL,NULL,28,36,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Trebišov,,AS",16 min,17 km,TRUE,Hrčeľ,Trebišov,NULL,NULL,17,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Hrčeľ,,č.d.202 2","Veľaty,,cintorín 4",2 min,3 km,TRUE,Hrčeľ,Veľaty,NULL,NULL,3,2,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 1","Veľká Tŕňa,,č.d.200 1",16 min,15 km,TRUE,Hrčeľ,Veľká Tŕňa,NULL,NULL,15,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hrčeľ,,č.d.202 1","Viničky,,Centrum 2",29 min,24 km,TRUE,Hrčeľ,Viničky,NULL,NULL,24,29,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Zemplín.Nová Ves,Úpor,závory 2",7 min,10 km,TRUE,Hrčeľ,Zemplínska Nová Ves,NULL,NULL,10,7,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hrčeľ,,č.d.202 2","Zemplín.Teplica,,ZŠ 1",31 min,23 km,TRUE,Hrčeľ,Zemplínska Teplica,NULL,NULL,23,31,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Hrčeľ,,č.d.202 1","Zemplín.Jastrabie,,č.d.186 1",17 min,8 km,TRUE,Hrčeľ,Zemplínske Jastrabie,NULL,NULL,8,17,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Hrčeľ,,č.d.202 2","Zemplín.Branč,,rázc.Komárov 2 D",5 min,6 km,TRUE,Hrčeľ,Zemplínsky Branč,NULL,NULL,6,5,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Kalša,,pož.zbroj.","Bohdanovce,,rázc.Niž.Čaj",17 min,14 km,TRUE,Kalša,Bohdanovce,NULL,NULL,14,17,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Kalša,,pož.zbroj.","Brezina,,č.d.175",16 min,10 km,TRUE,Kalša,Brezina,NULL,NULL,10,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Kalša,,pož.zbroj.","Byšta,,č.d.62",25 min,17 km,TRUE,Kalša,Byšta,NULL,NULL,17,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Kalša,,pož.zbroj. 2","Čeľovce,,č.d.117 4",24 min,12 km,TRUE,Kalša,Čeľovce,NULL,NULL,12,24,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Kalša,,pož.zbroj. 2","Čerhov,,pož.zbroj. 1",36 min,27 km,TRUE,Kalša,Čerhov,NULL,NULL,27,36,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Kalša,,pož.zbroj.","Kazimír,,Jednota",20 min,13 km,TRUE,Kalša,Kazimír,NULL,NULL,13,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Kalša,,pož.zbroj.","Košice,,Važecká",27 min,25 km,TRUE,Kalša,Košice,NULL,NULL,25,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Kalša,,pož.zbroj. 2","Luhyňa,,rázc. 4",32 min,24 km,TRUE,Kalša,Luhyňa,NULL,NULL,24,32,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Kalša,,pož.zbroj. 2",Malá Tŕňa,43 min,32 km,TRUE,Kalša,Malá Tŕňa,NULL,NULL,32,43,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Kalša,,pož.zbroj. 2","Michaľany,,OcÚ 1",21 min,18 km,TRUE,Kalša,Michaľany,NULL,NULL,18,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Kalša,,pož.zbroj.",Nižná Hutka,21 min,20 km,TRUE,Kalša,Nižná Hutka,NULL,NULL,20,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Kalša,,pož.zbroj. 2","Plechotice,,Centrum 2",31 min,15 km,TRUE,Kalša,Plechotice,NULL,NULL,15,31,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Kalša,,pož.zbroj.","Slanec,,centrum",7 min,6 km,TRUE,Kalša,Slanec,NULL,NULL,6,7,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
