size_cat,ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
micro,2,3,11070,112,543756,811,8,1508789,47475021,2023904663,"Chateau Vécsey, s.r.o.",Slovenské Nové Mesto,Hlavná 25/131,7633,03/07/2020,16/10/2013,FALSE,SUSR,17/05/2016 23:37,04/07/2020 05:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Slovenské Nové Mesto,Slovenské Nové Mesto,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,2,11020,112,543756,811,8,227100,36203955,2020030947,VÍNO Viničky s.r.o.,Slovenské Nové Mesto,Vodárenská 4,7633,04/04/2019,22/01/2001,FALSE,SUSR,17/05/2016 22:10,05/04/2019 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Slovenské Nové Mesto,Slovenské Nové Mesto,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,0,11070,112,543756,811,8,1856678,52369200,NULL,TOKAJ WEIN GOLD s.r.o.,Slovenské Nové Mesto,Hlavná 296,7633,05/08/2019,08/05/2019,FALSE,SUSR,06/08/2019 02:39,06/08/2019 02:39,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Slovenské Nové Mesto,Slovenské Nové Mesto,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,1,10110,101,544035,811,8,525705,43355811,1072526686,Jozef Haluška,Zemplínske Jastrabie,Hlavná 155/66,7605,04/11/2020,01/10/2006,FALSE,SUSR,17/05/2016 22:39,05/11/2020 02:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Zemplínske Jastrabie,Zemplínske Jastrabie,Živnostník,Entrepreneur,Spracov.a konzerv.mäsa,Processing of meat,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Processing and preserving of meat and production of meat products,C10.1,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,0,10390,112,559687,806,8,767417,44487649,2022760003,ALBI fruit s.r.o.,Kechnec,Kechnec 30,4458,31/07/2017,11/02/2009,FALSE,SUSR,17/05/2016 23:03,01/08/2017 13:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kechnec,Kechnec,Spol. s r. o.,Limited liability comp.,"Iné spracov.ovocia,zel.","Oth.proc.of fruit,veget.",nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Processing and preserving of fruit and vegetables,C10.3,C10,Manufacture of food products,C,Manufacturing,False,False,True,NULL
micro,2,0,10890,112,559687,806,8,1921474,53117964,NULL,VEGANIUS s.r.o.,Kechnec,Kechnec 245,4458,10/08/2020,04/07/2020,FALSE,SUSR,11/08/2020 02:32,11/08/2020 02:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kechnec,Kechnec,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,False,False,True,NULL
micro,2,0,11070,112,559687,806,8,562798,36215058,2020062891,Golden Dolphin s.r.o.,Kechnec,Kechnec 259,4458,31/07/2017,26/06/2002,FALSE,SUSR,17/05/2016 22:43,01/08/2017 11:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kechnec,Kechnec,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,False,False,True,NULL
micro,2,0,11020,101,528561,811,8,589001,43030475,1023750541,Angela Bodnár,Malý Kamenec,Malý Kamenec 118,7636,31/07/2017,17/04/2006,FALSE,SUSR,17/05/2016 22:46,01/08/2017 11:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malý Kamenec,Malý Kamenec,Živnostník,Entrepreneur,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,False,True,True,NULL
micro,2,0,10890,101,528366,811,8,1747389,51366461,NULL,Ing. Marek Horos - EQ Grante and CoffeeJoy,Hraň,Ulica Sovietskej armády 203/28,7603,05/11/2019,31/03/2017,FALSE,SUSR,17/03/2018 10:35,06/11/2019 02:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,Živnostník,Entrepreneur,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,3,10910,112,528366,811,8,1828242,52198138,2120935322,"VARGAEŠTOK, s.r.o.",Hraň,SNP 457,7603,24/06/2020,13/02/2019,FALSE,SUSR,05/04/2019 02:13,25/06/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,0,11070,112,528366,811,8,1838533,51839717,NULL,DEUX BB s.r.o.,Hraň,Lipová 384/44,7603,03/06/2019,16/04/2019,FALSE,SUSR,04/06/2019 02:07,04/06/2019 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,False,True,True,NULL
micro,3,2,11020,112,528366,811,8,352709,36843539,2022460627,AMADO PLUS s. r. o.,Hraň,SNP 457,7603,05/08/2019,05/10/2007,FALSE,SUSR,17/05/2016 22:23,06/08/2019 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,1 zamestnanec,1 employees,Družstevné,Cooperative-owned,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,False,True,True,NULL
micro,2,0,10890,112,521973,806,8,1858820,52555453,2121061228,Zarava s. r. o.,Seňa,Seňa 13,4458,05/06/2020,31/07/2019,FALSE,SUSR,05/09/2019 02:07,06/06/2020 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,False,False,True,NULL
micro,2,0,11070,112,521345,806,8,1788082,51849836,2120810615,DUPISAT SK s.r.o.,Družstevná pri Hornáde,Košická 1,4431,22/05/2019,27/07/2018,FALSE,SUSR,05/09/2018 02:06,23/05/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,False,False,NULL,True
small,2,6,11020,112,513792,811,8,471470,36200905,2021521139,TOKAJ MACIK WINERY s.r.o.,Malá Tŕňa,Medzipivničná 174,7682,30/10/2020,18/09/2000,FALSE,SUSR,17/05/2016 22:34,31/10/2020 03:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,0,11020,112,513792,811,8,1718994,50999630,2120576139,NINAWINE s.r.o.,Malá Tŕňa,Malá Tŕňa 98,7682,07/12/2020,03/08/2017,FALSE,SUSR,07/09/2017 02:50,08/12/2020 02:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
small,2,11,11020,112,513792,811,8,366671,36193828,2021476017,"TOKAJ & CO, s.r.o.",Malá Tŕňa,Malá Tŕňa 202,7682,31/07/2017,01/10/1999,FALSE,SUSR,17/05/2016 22:24,01/08/2017 08:44,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,25-49 zamestnancov,25-49 employees,Súkromné tuzemské,Private inland,25,49,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,5,10730,101,513792,811,8,413402,33869227,1020694840,Silvia Gaňová SILVIA,Malá Tŕňa,Hlavná 125,7682,09/09/2020,14/12/1994,FALSE,SUSR,17/05/2016 22:29,10/09/2020 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Živnostník,Entrepreneur,Výroba cestovín,Manufacture of macaroni,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,SK HOBO CORE,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,True,True,True,NULL
micro,2,0,11020,112,528269,811,8,1062028,45385041,2022969454,TOKAJ ESENCIA s.r.o.,Černochov,Lesná 55/1,7632,31/07/2017,23/01/2010,FALSE,SUSR,17/05/2016 23:13,01/08/2017 15:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Černochov,Černochov,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,4,10410,121,543802,811,8,1501841,46972919,2023686390,"Venas Group, a.s.",Streda nad Bodrogom,Skladná 6,7631,30/10/2020,31/01/2013,FALSE,SUSR,17/05/2016 23:36,31/10/2020 05:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Akc. spol.,Joint stock company,Výroba olejov a tukov,"Manufacture of oils,fats",3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Manufacture of vegetable and animal oils and fats,C10.4,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,0,10810,101,543802,811,8,1490735,47187018,NULL,Peter Bodnár - PP VATA,Streda nad Bodrogom,SNP 829/20,7631,31/07/2017,16/06/2015,FALSE,SUSR,17/05/2016 23:35,01/08/2017 17:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Výroba cukru,Manufacture of sugar,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,2,10830,112,543802,811,8,1611868,50038443,2120152804,Clear Coffee s.r.o.,Streda nad Bodrogom,Hlavná 655/162,7631,05/02/2019,10/11/2015,FALSE,SUSR,17/05/2016 23:47,06/02/2019 02:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Spol. s r. o.,Limited liability comp.,Spracov.čaju a kávy,"Processing of tea,coffee",1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
medium,2,12,10710,112,543802,811,8,339805,36826189,2022445370,Pekáreň Judita Gulyásová s.r.o.,Streda nad Bodrogom,Hlavná 642/125,7631,31/07/2017,01/09/2007,FALSE,SUSR,17/05/2016 22:21,01/08/2017 08:23,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Spol. s r. o.,Limited liability comp.,Výroba chleba,Manufacture of bread,50-99 zamestnancov,50-99 employees,Súkromné tuzemské,Private inland,50,99,SK HOBO CORE,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,0,10840,112,544043,811,8,1465682,46916199,2023672882,F&F s.r.o.,Zemplínsky Branč,Kvetná 112,7602,31/07/2017,04/01/2013,FALSE,SUSR,17/05/2016 23:32,01/08/2017 16:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Zemplínsky Branč,Zemplínsky Branč,Spol. s r. o.,Limited liability comp.,Výroba korenín,Manuf.of condiments,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,False,False,True,NULL
micro,2,0,10130,101,513849,811,8,402529,33867216,1024369786,MVDr. Peter Ragan - S.A.F.E 99 GROUP,Stanča,Stanča 118,7616,31/07/2017,27/09/1994,FALSE,SUSR,17/05/2016 22:28,01/08/2017 09:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Stanča,Stanča,Živnostník,Entrepreneur,Spracov.mäsových výr.,Production of meat,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Processing and preserving of meat and production of meat products,C10.1,C10,Manufacture of food products,C,Manufacturing,False,False,True,NULL
micro,2,0,10710,101,522007,806,8,1948525,53376684,NULL,Dominika Žegleňová - DOMI.DOBRÔTKY,Slanec,Hlavná 207/124,4417,07/12/2020,01/11/2020,FALSE,SUSR,08/12/2020 02:43,08/12/2020 02:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník,Entrepreneur,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,False,False,True,NULL
micro,2,2,10890,112,528587,811,8,1824630,52167445,2120915126,EvroBeBa Optik s.r.o.,Michaľany,Hlavná 219/96,7614,26/05/2020,19/01/2019,FALSE,SUSR,07/03/2019 02:12,27/05/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,0,10890,112,528170,811,8,1816563,52127907,2120905523,Malá výslň s.r.o.,Borša,F.Rákocziho 308/1,7632,07/08/2020,08/01/2019,FALSE,SUSR,06/02/2019 03:22,08/08/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Borša,Borša,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,True,True,True,NULL
small,2,6,11020,112,528170,811,8,358770,36809527,2022419729,"TOKVIN-SLOVAKIA, s.r.o.",Borša,Borša 416,7632,05/08/2019,26/07/2007,FALSE,SUSR,17/05/2016 22:23,06/08/2019 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Borša,Borša,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,0,11070,101,528170,811,8,61061,40958159,1045101728,Radomír Švajka,Borša,Hlavná 349/161,7632,05/02/2019,30/08/2004,FALSE,SUSR,17/05/2016 21:53,06/02/2019 02:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Borša,Borša,Živnostník,Entrepreneur,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,3,0,10890,205,513806,811,8,1659209,50534327,2120364356,VČELÁRSKE DRUŽSTVO TOKAJ,Veľká Tŕňa,Pivničná 254/2,7682,31/07/2017,13/10/2016,FALSE,SUSR,10/11/2016 02:14,01/08/2017 19:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Veľká Tŕňa,Veľká Tŕňa,Družstvo,Cooperative,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Družstevné,Cooperative-owned,0,0,SK HOBO CORE,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,True,True,True,NULL
micro,2,0,11070,101,513806,811,8,1839970,52393887,NULL,Helena Pirožeková,Veľká Tŕňa,Nižná ulica 5/20,7682,03/06/2019,29/04/2019,FALSE,SUSR,04/06/2019 02:09,04/06/2019 02:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Veľká Tŕňa,Veľká Tŕňa,Živnostník,Entrepreneur,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,0,11020,101,513806,811,8,581508,43259464,1076817852,Mgr. Naďa Kapraľová,Veľká Tŕňa,Obchodná 134/12,7682,31/07/2017,17/07/2006,FALSE,SUSR,17/05/2016 22:45,01/08/2017 11:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Veľká Tŕňa,Veľká Tŕňa,Živnostník,Entrepreneur,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
small,2,11,11020,112,513806,811,8,179406,31707751,2020507291,Ostrožovič spol. s r.o.,Veľká Tŕňa,Nižná 233,7682,12/03/2018,03/05/1995,FALSE,SUSR,17/05/2016 22:05,16/03/2018 14:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Veľká Tŕňa,Veľká Tŕňa,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,25-49 zamestnancov,25-49 employees,Súkromné tuzemské,Private inland,25,49,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,1,11020,107,513806,811,8,7078,10794964,1020671278,Ing. Jaroslav Ostrožovič - J. & J. Ostrožovič,Veľká Tŕňa,Nižná 233,7682,05/02/2019,04/09/1990,FALSE,SUSR,17/05/2016 21:46,06/02/2019 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Veľká Tŕňa,Veľká Tŕňa,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Výroba hroznového vína,Manuf.of wine from grape,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
small,2,6,10410,112,528617,811,8,1591609,48289710,2120117868,NOVOSEED s.r.o.,Novosad,Hlavná 327,7602,06/09/2017,21/08/2015,FALSE,SUSR,17/05/2016 23:45,07/09/2017 02:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Novosad,Novosad,Spol. s r. o.,Limited liability comp.,Výroba olejov a tukov,"Manufacture of oils,fats",10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,SK HOBO CORE,Manufacture of vegetable and animal oils and fats,C10.4,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,0,11020,112,528617,811,8,1912919,53063295,NULL,VÍNO Fedorčák s.r.o.,Novosad,Zimná ulica 146/4,7602,09/06/2020,12/05/2020,FALSE,SUSR,10/06/2020 02:14,10/06/2020 02:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Novosad,Novosad,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,False,True,True,NULL
micro,2,0,11070,101,528251,811,8,1709098,50968254,NULL,Marián Takáč Vinárstvo u KOŇA,Čerhov,Čerhov 172,7681,02/08/2017,01/07/2017,FALSE,SUSR,02/08/2017 20:46,02/08/2017 20:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Čerhov,Čerhov,Živnostník,Entrepreneur,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,3,11070,112,528251,811,8,1039182,45410992,2022967837,Malé vinárstvo - Gočik s.r.o.,Čerhov,Čerhov 264,7681,06/09/2017,11/02/2010,FALSE,SUSR,17/05/2016 23:12,07/09/2017 02:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Čerhov,Čerhov,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,True,True,True,NULL
micro,2,0,10910,112,528234,811,8,1905477,52983226,NULL,VIPER CARP s.r.o.,Cejkov,Cejkov 381,7605,07/04/2020,11/03/2020,FALSE,SUSR,12/05/2020 19:48,12/05/2020 19:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Cejkov,Cejkov,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,False,True,True,NULL
micro,2,0,10390,101,581704,406,4,188927,34669418,1020449716,Viera Lučanská EMOS,Kuzmice,Kuzmice 155,95621,31/07/2017,07/10/1996,FALSE,SUSR,17/05/2016 22:06,01/08/2017 06:26,FALSE,NULL,NULL,Nitriansky kraj,Region of Nitra,Topoľčany,Topoľčany,Kuzmice,Kuzmice,Živnostník,Entrepreneur,"Iné spracov.ovocia,zel.","Oth.proc.of fruit,veget.",nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Processing and preserving of fruit and vegetables,C10.3,C10,Manufacture of food products,C,Manufacturing,False,False,True,NULL
micro,2,0,10710,101,582514,806,8,1746943,51419424,NULL,Lucia Gőblová - Emmilys bakery,Kostoľany nad Hornádom,Malek 207/18,4431,12/03/2018,05/02/2018,FALSE,SUSR,17/03/2018 10:34,17/03/2018 10:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kostoľany nad Hornádom,Kostoľany nad Hornádom,Živnostník,Entrepreneur,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,False,False,NULL,True
micro,2,0,10910,101,582514,806,8,1763052,51411954,NULL,Zuzana Široká,Kostoľany nad Hornádom,Hrubečská 79/27,4431,09/05/2018,01/03/2018,FALSE,SUSR,10/05/2018 02:41,10/05/2018 02:41,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kostoľany nad Hornádom,Kostoľany nad Hornádom,Živnostník,Entrepreneur,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,False,False,NULL,True
micro,2,0,11070,101,521817,806,8,1836602,52362078,1084960877,Juraj Ivanecký - J&I Company,Obišovce,Obišovce 172,4481,25/09/2020,22/04/2019,FALSE,SUSR,07/05/2019 02:08,26/09/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Obišovce,Obišovce,Živnostník,Entrepreneur,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,False,False,NULL,True
micro,2,0,10310,112,599883,803,8,1651725,50402846,2120330641,NG Company s.r.o.,Košice - mestská časť Sídlisko KVP,Klimkovičova 33,4023,31/07/2017,27/07/2016,FALSE,SUSR,15/09/2016 02:03,01/08/2017 19:16,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Spracov.a konz.zemiak.,Processing of potatoes,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Processing and preserving of fruit and vegetables,C10.3,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
