nace_root_code,nace_root_name,municipality_id,district_id,region_id,municipality,district_name,region_name,tvc_network,zemp_geopark,se,nw,n,min_emp,max_emp
D,"Electricity, gas, steam and air conditioning supply",598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,1,1
D,"Electricity, gas, steam and air conditioning supply",599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,2,200,249
D,"Electricity, gas, steam and air conditioning supply",599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,3,4
D,"Electricity, gas, steam and air conditioning supply",598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,4,1,1
D,"Electricity, gas, steam and air conditioning supply",599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,3,4
D,"Electricity, gas, steam and air conditioning supply",599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,14,293,579
D,"Electricity, gas, steam and air conditioning supply",599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,1,1
D,"Electricity, gas, steam and air conditioning supply",599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,2,2
D,"Electricity, gas, steam and air conditioning supply",599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,2,2,2
D,"Electricity, gas, steam and air conditioning supply",521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
D,"Electricity, gas, steam and air conditioning supply",521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,2,1,1
D,"Electricity, gas, steam and air conditioning supply",528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,1,0,0
E,Water supply; sewerage; waste managment and remediation activities,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,15,2009,3008
E,Water supply; sewerage; waste managment and remediation activities,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,28,21,25
E,Water supply; sewerage; waste managment and remediation activities,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,2,0,0
E,Water supply; sewerage; waste managment and remediation activities,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,2,2
E,Water supply; sewerage; waste managment and remediation activities,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,10,125,196
E,Water supply; sewerage; waste managment and remediation activities,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,6,5,5
E,Water supply; sewerage; waste managment and remediation activities,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,21,35,51
E,Water supply; sewerage; waste managment and remediation activities,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,5,6,7
E,Water supply; sewerage; waste managment and remediation activities,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,66,667,1286
E,Water supply; sewerage; waste managment and remediation activities,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,3,17,30
E,Water supply; sewerage; waste managment and remediation activities,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,15,22,32
E,Water supply; sewerage; waste managment and remediation activities,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
E,Water supply; sewerage; waste managment and remediation activities,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,2,2,2
E,Water supply; sewerage; waste managment and remediation activities,521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
E,Water supply; sewerage; waste managment and remediation activities,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,1,0,0
E,Water supply; sewerage; waste managment and remediation activities,521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
E,Water supply; sewerage; waste managment and remediation activities,521744,806,8,Nižný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,2,3,4
E,Water supply; sewerage; waste managment and remediation activities,559865,806,8,Sokoľany,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
E,Water supply; sewerage; waste managment and remediation activities,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,4,4,4
E,Water supply; sewerage; waste managment and remediation activities,528358,811,8,Egreš,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,1,20,24
E,Water supply; sewerage; waste managment and remediation activities,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
E,Water supply; sewerage; waste managment and remediation activities,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,8,107,157
E,Water supply; sewerage; waste managment and remediation activities,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
F,Construction,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,28,27,27
F,Construction,526118,608,6,Rákoš,Revúca,Banskobystrický kraj,False,False,True,NULL,6,6,6
F,Construction,599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,22,37,56
F,Construction,598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,15,18,22
F,Construction,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,328,558,782
F,Construction,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,521,1444,2376
F,Construction,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,42,44,53
F,Construction,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,7,6,6
F,Construction,599972,803,8,Košice-Luník IX,Košice II,Košický kraj,NULL,NULL,NULL,NULL,8,8,8
F,Construction,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,30,47,63
F,Construction,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,41,59,85
F,Construction,599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,18,19,23
F,Construction,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,94,260,389
F,Construction,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,371,357,397
F,Construction,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,522,567,676
F,Construction,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,75,763,1415
F,Construction,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,658,1116,1604
F,Construction,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,106,147,197
F,Construction,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,398,430,500
F,Construction,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,6,5,5
F,Construction,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,55,128,210
F,Construction,521167,806,8,Belža,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
F,Construction,521191,806,8,Blažice,Košice - okolie,Košický kraj,False,False,True,NULL,8,6,6
F,Construction,521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,22,20,20
F,Construction,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,70,95,125
F,Construction,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,40,39,40
F,Construction,521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,19,20,20
F,Construction,521388,806,8,Gyňov,Košice - okolie,Košický kraj,False,False,True,NULL,10,10,11
F,Construction,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,12,21,31
F,Construction,521507,806,8,Kalša,Košice - okolie,Košický kraj,False,False,True,NULL,5,5,5
F,Construction,559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,9,9,9
F,Construction,521558,806,8,Kokšov-Bakša,Košice - okolie,Košický kraj,False,False,True,NULL,19,19,19
F,Construction,521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,14,16,20
F,Construction,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,18,23,24
F,Construction,521639,806,8,Kysak,Košice - okolie,Košický kraj,False,False,NULL,True,23,32,41
F,Construction,521663,806,8,Malá Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,2,2,2
F,Construction,580252,806,8,Milhosť,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
F,Construction,518140,806,8,Nižná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,11,14,18
F,Construction,521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,24,32,39
F,Construction,521744,806,8,Nižný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,5,7,8
F,Construction,521809,806,8,Nový Salaš,Košice - okolie,Košický kraj,False,False,True,NULL,5,5,5
F,Construction,521817,806,8,Obišovce,Košice - okolie,Košický kraj,False,False,NULL,True,9,12,14
F,Construction,521825,806,8,Olšovany,Košice - okolie,Košický kraj,False,False,True,NULL,15,14,14
F,Construction,521906,806,8,Rákoš,Košice - okolie,Košický kraj,False,False,True,NULL,8,9,9
F,Construction,521957,806,8,Ruskov,Košice - okolie,Košický kraj,False,False,True,NULL,36,38,42
F,Construction,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,37,38,39
F,Construction,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,17,17,18
F,Construction,521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,8,6,6
F,Construction,518115,806,8,Slančík,Košice - okolie,Košický kraj,False,False,True,NULL,4,4,4
F,Construction,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,23,49,62
F,Construction,522015,806,8,Slanská Huta,Košice - okolie,Košický kraj,False,False,True,NULL,3,3,3
F,Construction,522023,806,8,Slanské Nové Mesto,Košice - okolie,Košický kraj,False,False,True,NULL,9,10,11
F,Construction,522031,806,8,Sokoľ,Košice - okolie,Košický kraj,False,False,NULL,True,25,31,36
F,Construction,559865,806,8,Sokoľany,Košice - okolie,Košický kraj,False,False,True,NULL,15,23,32
F,Construction,522082,806,8,Trebejov,Košice - okolie,Košický kraj,False,False,NULL,True,1,3,4
F,Construction,522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,21,23,24
F,Construction,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,78,91,106
F,Construction,522155,806,8,Veľká Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,3,4,4
F,Construction,522171,806,8,Vyšná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,3,3,3
F,Construction,522198,806,8,Vyšná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,15,16,17
F,Construction,522201,806,8,Vyšný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,9,10,11
F,Construction,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,11,15,19
F,Construction,528129,811,8,Bara,Trebišov,Košický kraj,True,True,True,NULL,4,4,4
F,Construction,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,11,10,10
F,Construction,528200,811,8,Brehov,Trebišov,Košický kraj,False,True,True,NULL,6,4,4
F,Construction,528218,811,8,Brezina,Trebišov,Košický kraj,False,True,True,NULL,9,9,9
F,Construction,528234,811,8,Cejkov,Trebišov,Košický kraj,False,True,True,NULL,14,12,12
F,Construction,528242,811,8,Čeľovce,Trebišov,Košický kraj,False,False,True,NULL,7,7,7
F,Construction,528251,811,8,Čerhov,Trebišov,Košický kraj,True,True,True,NULL,6,4,4
F,Construction,528269,811,8,Černochov,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
F,Construction,528358,811,8,Egreš,Trebišov,Košický kraj,False,False,True,NULL,5,5,5
F,Construction,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,21,19,19
F,Construction,528374,811,8,Hrčeľ,Trebišov,Košický kraj,False,True,True,NULL,13,17,21
F,Construction,528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,3,3,3
F,Construction,528421,811,8,Kazimír,Trebišov,Košický kraj,False,True,True,NULL,17,17,17
F,Construction,513831,811,8,Klin nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,4,4,4
F,Construction,528439,811,8,Kožuchov,Trebišov,Košický kraj,False,False,True,NULL,2,1,1
F,Construction,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,10,9,9
F,Construction,528480,811,8,Kysta,Trebišov,Košický kraj,False,True,True,NULL,6,30,54
F,Construction,528498,811,8,Ladmovce,Trebišov,Košický kraj,True,True,True,NULL,6,11,15
F,Construction,528501,811,8,Lastovce,Trebišov,Košický kraj,False,False,True,NULL,17,17,17
F,Construction,528528,811,8,Luhyňa,Trebišov,Košický kraj,False,True,True,NULL,7,6,6
F,Construction,513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,3,2,2
F,Construction,528561,811,8,Malý Kamenec,Trebišov,Košický kraj,False,True,True,NULL,4,4,4
F,Construction,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,26,28,30
F,Construction,528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,16,12,12
F,Construction,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,15,18,22
F,Construction,528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,22,47,56
F,Construction,528706,811,8,Rad,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
F,Construction,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,6,6,6
F,Construction,543748,811,8,Slivník,Trebišov,Košický kraj,False,False,True,NULL,9,31,55
F,Construction,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,8,8,8
F,Construction,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,4,5,6
F,Construction,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,6,7,8
F,Construction,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,18,22,27
F,Construction,528153,811,8,Svätá Mária,Trebišov,Košický kraj,False,False,True,NULL,5,5,5
F,Construction,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,241,330,443
F,Construction,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,15,11,11
F,Construction,513806,811,8,Veľká Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,3,3,3
F,Construction,543918,811,8,Veľký Kamenec,Trebišov,Košický kraj,False,True,True,NULL,5,5,5
F,Construction,543926,811,8,Viničky,Trebišov,Košický kraj,True,True,True,NULL,3,2,2
F,Construction,543993,811,8,Zemplín,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
F,Construction,544001,811,8,Zemplínska Nová Ves,Trebišov,Košický kraj,False,False,True,NULL,7,7,7
F,Construction,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,12,11,11
F,Construction,544027,811,8,Zemplínske Hradište,Trebišov,Košický kraj,False,False,True,NULL,12,11,11
F,Construction,544035,811,8,Zemplínske Jastrabie,Trebišov,Košický kraj,False,True,True,NULL,9,9,9
F,Construction,544043,811,8,Zemplínsky Branč,Trebišov,Košický kraj,False,False,True,NULL,4,8,12
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,20,18,18
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,526118,608,6,Rákoš,Revúca,Banskobystrický kraj,False,False,True,NULL,5,5,5
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,33,43,59
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,35,47,61
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,807,952,1245
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,1592,1964,2720
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,72,159,242
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,20,34,48
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,599972,803,8,Košice-Luník IX,Košice II,Košický kraj,NULL,NULL,NULL,NULL,17,14,14
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,88,141,207
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,64,201,291
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,17,37,56
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,146,197,287
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,738,858,1042
