ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
6,0,94992,701,528099,811,8,1675084,50623826,NULL,Rybárske združenie KAPOR,Trebišov,Čsl. Armády 1117/59,7501,31/07/2017,02/12/2016,FALSE,SUSR,10/02/2017 08:40,01/08/2017 19:35,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,1458865,42322308,2024107690,JIREH o. z.,Trebišov,Švermova 2049/2,7501,14/02/2018,16/05/2013,FALSE,SUSR,17/05/2016 23:32,15/02/2018 02:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,69200,101,528099,811,8,1230709,46784331,1047612544,Eva Demková,Trebišov,L. Sáru 2361/3,7501,31/07/2017,25/07/2012,FALSE,SUSR,17/05/2016 23:30,01/08/2017 16:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,2,69200,112,528099,811,8,1221838,46783253,2023567766,Fin - Accounting s.r.o.,Trebišov,Ternavská 2247/20,7501,05/11/2018,03/08/2012,FALSE,SUSR,17/05/2016 23:28,06/11/2018 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Účtovnícke činnosti,Accounting activities,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,2,10720,101,528099,811,8,1191400,46498818,1820002998,Jozef Buza - De Roberto,Trebišov,Berehovská 2173/11,7501,31/07/2017,09/01/2012,FALSE,SUSR,17/05/2016 23:25,01/08/2017 16:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba suchárov a keksov,"Manuf.of rusks,biscuits",1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
2,0,69200,101,528099,811,8,1187333,46544046,1084352148,Peter Zbojovský,Trebišov,Hradišská 2274/6,7501,14/02/2018,01/03/2012,FALSE,SUSR,17/05/2016 23:24,15/02/2018 02:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,0,94992,273,528099,811,8,1922626,53124901,NULL,"Jednoduché pozemkové úpravy ""Klin"" Trebišov",Trebišov,J.Husa 23/1460,7501,10/08/2020,09/05/2018,FALSE,SUSR,11/08/2020 02:34,11/08/2020 02:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Združ. účast. pozemkových úprav,Assoc. of particip. in land readjust.,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,1500,112,528099,811,8,1123974,46052712,2023209441,DVM s.r.o.,Trebišov,Čsl. armády 973/29,7501,31/07/2017,23/02/2011,FALSE,SUSR,17/05/2016 23:21,01/08/2017 15:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Zmiešané hospodárstvo,Mixed farming,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Mixed farming,A1.5,A1,"Crop and animal production, hunting and related service activities",A,"Agriculture, forestry and fishing",NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,1655023,50475592,NULL,GEORGIOS,Trebišov,Gorkého 2212/55,7501,31/07/2017,19/08/2016,FALSE,SUSR,12/10/2016 02:04,01/08/2017 19:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,69200,101,528099,811,8,1119715,46095349,1045715209,Oľga Hľasová - DANUC,Trebišov,Ternavská 2247/26,7501,31/07/2017,08/03/2011,FALSE,SUSR,17/05/2016 23:20,01/08/2017 15:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,492272,45006482,2022249713,Občianske združenie TREBIŠOVČAN - detská folklórna skupina,Trebišov,Kapušanská 1971/50,7501,06/12/2017,22/09/2006,FALSE,SUSR,17/05/2016 22:36,07/12/2017 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94910,721,528099,811,8,1095983,42242207,NULL,Filantropia Charis sv. Bazila Veľkého v Trebišove,Trebišov,SNP 3316/93,7501,31/07/2017,05/04/2011,FALSE,SUSR,17/05/2016 23:16,01/08/2017 15:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Cirkevná organizácia,Ecclesiastical organiz.,Čin.cirkevných org.,Activ.of religious org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,1089701,42109418,NULL,Folklórny súbor piesní a tancov ĽEĽIJA,Trebišov,Lúčna 46,7501,14/02/2018,04/12/2009,FALSE,SUSR,17/05/2016 23:15,15/02/2018 02:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,69200,112,528099,811,8,1661524,50505891,2120355688,EKOFIX s.r.o.,Trebišov,Cukrovarská 26,7501,09/06/2020,29/09/2016,FALSE,SUSR,10/11/2016 02:16,10/06/2020 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,3,69200,101,528099,811,8,565962,37540882,1020023521,Henrieta Vančová,Trebišov,L.Sáru 2501/1,7501,31/07/2017,13/03/2002,FALSE,SUSR,17/05/2016 22:43,01/08/2017 11:20,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,4,69200,112,528099,811,8,138400,36594164,2022008494,SIDEX PLUS s.r.o.,Trebišov,Ternavská 2239/13,7501,30/10/2020,26/05/2005,FALSE,SUSR,17/05/2016 22:00,31/10/2020 02:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Účtovnícke činnosti,Accounting activities,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,0,69200,101,528099,811,8,1846969,52505766,NULL,Alena Šaffová,Trebišov,17. novembra 1850/39,7501,05/08/2019,01/07/2019,FALSE,SUSR,06/08/2019 02:29,06/08/2019 02:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,743081,42106991,2022863216,W.F.G.,Trebišov,M.R.Štefánika 2393/29,7501,31/07/2017,03/07/2009,FALSE,SUSR,17/05/2016 23:01,01/08/2017 13:40,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,69200,101,528099,811,8,1728505,51159414,1123728892,Ing. Jana Sabolová,Trebišov,Škultétyho 1924/4,7501,25/03/2018,12/10/2017,FALSE,SUSR,05/11/2017 02:06,08/04/2018 03:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
6,0,94992,141,528099,811,8,164031,31959016,2020754901,Poľovnícke združenie Topoľ Zemplínske Hradište,Trebišov,Nižnianská 856/10,7501,10/08/2020,01/01/1956,FALSE,SUSR,17/05/2016 22:03,11/08/2020 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Poľovnícka organizácia,Hunting organization,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,1,69200,101,528099,811,8,732734,44041136,1078902484,Stanislav Liščinský - ST,Trebišov,Komenského 2137/63,7501,31/07/2017,01/03/2008,FALSE,SUSR,17/05/2016 23:00,01/08/2017 13:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,2,69200,112,528099,811,8,720734,44274556,2022655965,MP-KONT s.r.o.,Trebišov,M. R. Štefánika 2393/29,7501,07/12/2020,18/07/2008,FALSE,SUSR,17/05/2016 22:59,08/12/2020 02:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Účtovnícke činnosti,Accounting activities,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
5,0,94992,751,528099,811,8,690860,42102855,2022803640,Združenie miest a obcí regiónu Južného Zemplína,Trebišov,"MÚ Trebišov, M. R. Štefánika 862/204",7525,31/07/2017,19/09/2008,FALSE,SUSR,17/05/2016 22:56,01/08/2017 12:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Záujm. združ. práv.osôb,Asociat.of legal person,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,Vlast.územnej samosprávy,Municipality-owned,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94999,751,528099,811,8,675913,35516119,2020754802,Regionálna rozvojová agentúra Trebišov,Trebišov,M.R.Štefánika 206,7501,31/07/2017,17/01/1996,FALSE,SUSR,17/05/2016 22:54,01/08/2017 12:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Záujm. združ. práv.osôb,Asociat.of legal person,Čin.ost.členských org.,Act.of oth.members.org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,69200,101,528099,811,8,135164,41606591,1042340838,Janka Mihalčíková - MIRON,Trebišov,Škultétyho 1945/18,7501,31/07/2017,16/08/2005,FALSE,SUSR,17/05/2016 22:00,01/08/2017 03:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,622056,35551291,2021317573,REGIONÁLNA IMPLEMENTAČNÁ AGENTÚRA,Trebišov,Kukučínova 184/1,7501,31/07/2017,03/03/2003,FALSE,SUSR,17/05/2016 22:49,01/08/2017 12:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,1,69200,101,528099,811,8,129460,41604253,1033796093,Ing. Valéria Antalová - vedenie účtovníctva,Trebišov,Kutnohorská 2219/4,7501,31/07/2017,30/03/2005,FALSE,SUSR,17/05/2016 21:59,01/08/2017 03:41,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,21,10820,112,528099,811,8,612785,36617016,2022211950,"ChocoSuc Partner, s.r.o.",Trebišov,Cukrovarská 502,7501,30/10/2020,04/07/2006,FALSE,SUSR,17/05/2016 22:49,31/10/2020 03:54,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,"Výroba kakaa,čokolády","Manuf.of cocoa,chochol.",100-149 zamestnancov,100-149 employees,Súkromné tuzemské,Private inland,100,149,Trebišov,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,610278,45006164,2022247084,"""ĽUBAVA o.z. Trebišov""",Trebišov,Ternavská 2247/20,7501,31/07/2017,07/09/2006,FALSE,SUSR,17/05/2016 22:48,01/08/2017 11:55,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,129215,35568194,2022140274,Svetlo života (LUX VITAE),Trebišov,M. R. Štefánika 253,7501,31/07/2017,12/04/2005,FALSE,SUSR,17/05/2016 21:59,01/08/2017 03:41,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,602801,45006636,NULL,Tomako,Trebišov,Komenského 2211/25,7501,31/07/2017,26/09/2006,FALSE,SUSR,17/05/2016 22:47,01/08/2017 11:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,1,69200,109,528099,811,8,555228,40386481,1024382337,MVDr. Júlia Ivaňová,Trebišov,Stredná 2413/6,7501,08/01/2021,16/12/2002,FALSE,SUSR,17/05/2016 22:42,09/01/2021 03:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živ.a sl.povolanie,"Entrep,freelance ocup.",Účtovnícke činnosti,Accounting activities,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,550810,35548193,2021714233,SPOLOČNOSŤ ZDRAVIA JUŽNÉHO ZEMPLÍNA,Trebišov,M. R. Štefánika 68,7501,31/07/2017,30/08/2002,FALSE,SUSR,17/05/2016 22:42,01/08/2017 11:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,542811,35545470,NULL,Klub vojenských dôchodcov Trebišov,Trebišov,"OVS, M.R.Štefánika 73/23",7501,31/07/2017,16/05/2002,FALSE,SUSR,17/05/2016 22:41,01/08/2017 10:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,2,94992,141,528099,811,8,7525,418978,2020773733,Okresná organizácia Slovenského poľovníckeho zväzu Trebišov,Trebišov,Hviezdoslavova 718,7501,10/08/2020,01/01/1960,FALSE,SUSR,17/05/2016 21:46,11/08/2020 02:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Poľovnícka organizácia,Hunting organization,Čin.záujmových org.,Act.of hobies org.,1 zamestnanec,1 employees,"Združ.,p.strany,cirkvi",Ownership of associat.,1,1,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,69200,101,528099,811,8,124228,41605748,1024201420,Ing. Ema Zajdelová - EKOSTAN,Trebišov,Pribinova 19/44,7501,31/07/2017,22/06/2005,FALSE,SUSR,17/05/2016 21:59,01/08/2017 03:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,1,69200,101,528099,811,8,534743,43394191,1024381171,Helena Potengová,Trebišov,Hodvábna 1291/9,7501,31/07/2017,01/09/2010,FALSE,SUSR,17/05/2016 22:40,01/08/2017 10:52,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Účtovnícke činnosti,Accounting activities,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Accounting, bookkeeping and auditing activities; tax consultancy",M69.2,M69,Legal and accounting activities,M,"Professional, scientific and technical activities",NULL,NULL,NULL,NULL
2,0,42210,112,528099,811,8,487183,36201537,2020030892,INICO TREBIŠOV spol. s r.o.,Trebišov,Ruskovská 6,7501,31/07/2017,13/10/2000,FALSE,SUSR,17/05/2016 22:36,01/08/2017 10:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výstavba plyn.rozvodov,Cons.of ut.pr.for fluids,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Construction of utility projects,F42.2,F42,Civil engineering,F,Construction,NULL,NULL,NULL,NULL
6,0,94999,701,528099,811,8,480277,37818163,2021553149,Združenie užívateľov bytov SR,Trebišov,Kollárova 2,7501,31/07/2017,27/04/2000,FALSE,SUSR,17/05/2016 22:35,01/08/2017 10:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.ost.členských org.,Act.of oth.members.org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
6,0,94992,701,528099,811,8,466702,31965717,2020759169,"Slovenský zväz telesne postihnutých, okresné centrum Trebišov",Trebišov,M. R. Štefánika 1161,7501,31/07/2017,22/06/1990,FALSE,SUSR,17/05/2016 22:34,01/08/2017 10:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.záujmových org.,Act.of hobies org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,1470,103,528099,811,8,452457,31267777,NULL,MVDr. František Parihuz,Trebišov,Roľníckeho povstania 2506/7,7501,31/07/2017,14/04/1998,FALSE,SUSR,17/05/2016 22:32,01/08/2017 09:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,SHR roľník,Private farmer,Chov hydiny,Raising of poultry,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Animal production,A1.4,A1,"Crop and animal production, hunting and related service activities",A,"Agriculture, forestry and fishing",NULL,NULL,NULL,NULL
2,0,1460,103,528099,811,8,448751,31317430,1020697975,Ivan Bačo,Trebišov,Švermova 416/49,7501,31/07/2017,22/06/1994,FALSE,SUSR,17/05/2016 22:32,01/08/2017 09:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,SHR roľník,Private farmer,Chov ošípaných,Raising of swine/pigs,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Animal production,A1.4,A1,"Crop and animal production, hunting and related service activities",A,"Agriculture, forestry and fishing",NULL,NULL,NULL,NULL
2,0,1500,103,528099,811,8,443682,30244455,1024383085,Ján Jonáš,Trebišov,Cukrovarská 32/8,7501,31/07/2017,08/11/1991,FALSE,SUSR,17/05/2016 22:32,01/08/2017 09:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,SHR roľník,Private farmer,Zmiešané hospodárstvo,Mixed farming,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Mixed farming,A1.5,A1,"Crop and animal production, hunting and related service activities",A,"Agriculture, forestry and fishing",NULL,NULL,NULL,NULL
6,0,94991,701,528099,811,8,435400,31296939,NULL,Okresná organizácia Únie rómskej mládeže a detí SR,Trebišov,J. Husa 1723/9,7501,31/07/2017,20/02/1999,FALSE,SUSR,17/05/2016 22:31,01/08/2017 09:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.mládežníc.org.,Act.of youth movem.org.,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Activities of other membership organisations,S94.9,S94,Activities of membership organisations,S,Other services activities,NULL,NULL,NULL,NULL
2,0,1450,103,528099,811,8,429470,31232531,1024175889,Pavol Šamko - ŠAMKO,Trebišov,Milhostov 36,7501,31/07/2017,25/03/1992,FALSE,SUSR,17/05/2016 22:30,01/09/2019 18:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,SHR roľník,Private farmer,Chov oviec a kôz,"Raising of sheep,goats",nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Animal production,A1.4,A1,"Crop and animal production, hunting and related service activities",A,"Agriculture, forestry and fishing",NULL,NULL,NULL,NULL
